Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue,Total_Duration,Engagement_Score,Bounce_Exit_Ratio,Returning_Visitor_Flag
11,210.8555556,0,0.0,149,0.013305319,0.513385987,0.6,May,1,1,3,1,Returning_Visitor,0,0,4317.9752136,76.494512063,0.4751417702182246,1
0,0.0,0,0.0,12,0.075,0.0,0.6,May,3,2,1,13,Returning_Visitor,0,0,293.5,0.0,0.6657789613848203,1
3,58.33333333,0,0.0,9,0.041666667,0.0,0.0,May,1,8,3,1,Returning_Visitor,1,0,288.00000003,0.0,0.7980845826170424,1
2,32.0,0,0.0,11,0.034615385,0.0,0.2,May,2,2,3,4,Returning_Visitor,0,0,187.8333333,0.0,0.0,1
1,5.0,0,0.0,92,0.016494134,0.0,0.0,May,2,2,1,6,Returning_Visitor,1,0,1693.058761,0.0,0.26200981623988334,1
0,0.0,0,0.0,10,0.088888889,0.0,0.4,May,2,5,1,4,Returning_Visitor,0,0,234.0,0.0,0.24971906324170426,1
0,0.0,0,0.0,13,0.038461538,0.0,0.0,May,2,2,7,3,Returning_Visitor,0,0,197.2,0.0,0.7979254095103778,1
0,0.0,2,39.66666667,89,0.015248796,42.8662809,0.0,May,2,4,3,6,Returning_Visitor,1,0,3548.79761867,3815.0990001,0.3660207614981657,1
5,52.0,0,0.0,16,0.011764706,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,0,918.5,0.0,0.0,1
0,0.0,2,499.0,12,0.015384615,71.488,0.0,May,2,5,2,2,New_Visitor,0,1,1254.0,857.856,0.0,0
1,27.0,0,0.0,4,0.08,0.0,0.6,May,3,2,2,11,New_Visitor,0,0,57.0,0.0,0.4993757802746567,0
7,92.5,0,0.0,48,0.016993464,53.988,0.0,May,2,2,2,2,Returning_Visitor,0,0,1774.02381,2591.424,0.0,1
5,70.0,0,0.0,61,0.003389831,0.0,0.6,May,1,8,1,3,Returning_Visitor,0,0,2705.61627,0.0,0.0,1
0,0.0,0,0.0,22,0.072727273,0.0,0.6,May,2,2,4,3,Returning_Visitor,0,0,231.5,0.0,0.4993134371514913,1
3,49.33333333,2,346.1666667,9,0.002857143,0.0,0.6,May,2,2,1,2,Returning_Visitor,0,0,589.83333333,0.0,0.0,1
5,427.0,2,108.0,36,0.024900794,0.0,0.0,May,3,3,1,2,Returning_Visitor,0,0,2099.161905,0.0,0.7333100300734449,1
14,662.5357143,2,58.0,41,0.021194084,10.17225,0.0,May,3,2,4,4,Returning_Visitor,1,1,1574.8220391,417.06225,0.8805262532072289,1
0,0.0,0,0.0,4,0.07,0.0,0.6,May,2,2,6,3,Returning_Visitor,0,0,124.5,0.0,0.7132667617689015,1
0,0.0,0,0.0,34,0.021354167,0.0,0.4,May,2,2,3,3,Returning_Visitor,0,0,1021.75,0.0,0.0,1
5,626.0,1,66.0,77,0.008227848,41.92518987,0.0,May,1,1,3,2,Returning_Visitor,0,0,3352.15,3228.23961999,0.0,1
0,0.0,0,0.0,2,0.12,0.0,0.6,May,1,1,1,4,Returning_Visitor,0,0,12.0,0.0,0.41631973355537055,1
2,109.0,5,125.0,1,0.00952381,0.0,0.0,May,3,2,1,4,Returning_Visitor,0,0,268.0,0.0,0.0,1
0,0.0,0,0.0,2,0.15,0.0,0.6,May,1,1,5,2,Returning_Visitor,0,0,17.0,0.0,0.6662225183211193,1
0,0.0,0,0.0,36,0.040277778,0.0,0.0,May,1,1,1,4,Returning_Visitor,1,0,1135.166667,0.0,0.18345256640917684,1
3,91.0,0,0.0,13,0.04,0.0,0.0,May,1,1,1,6,Returning_Visitor,0,0,389.2333333,0.0,0.0,1
0,0.0,0,0.0,12,0.018181818,49.62545455,0.0,May,2,4,5,2,New_Visitor,0,1,554.5,595.5054546,0.0,0
2,23.0,0,0.0,22,0.011904762,0.0,0.0,May,2,2,1,2,New_Visitor,1,0,358.6666667,0.0,0.0,0
8,131.3333333,1,4.0,95,0.004166667,0.0,0.0,May,2,2,4,4,Returning_Visitor,1,0,2242.9166663,0.0,0.0,1
0,0.0,0,0.0,4,0.05,0.0,0.0,May,1,1,1,2,Returning_Visitor,1,0,96.33333333,0.0,0.0,1
9,128.5714286,1,10.66666667,75,0.012821256,8.569134167,0.0,May,4,2,6,13,Returning_Visitor,1,0,2894.57420627,642.6850625249999,0.21766459854986234,1
0,0.0,0,0.0,69,0.053431373,0.0,0.6,May,2,4,7,4,Returning_Visitor,0,0,653.2777778,0.0,0.2747152029894694,1
0,0.0,0,0.0,4,0.05,0.0,0.0,May,2,4,3,2,New_Visitor,1,0,44.0,0.0,0.0,0
5,230.3333333,2,64.0,33,0.022857143,0.0,0.0,May,3,2,7,6,Returning_Visitor,0,0,1258.3809523,0.0,0.0,1
2,90.0,0,0.0,22,0.045217391,0.0,0.0,May,2,2,4,1,Returning_Visitor,0,0,740.6666667,0.0,0.5756500192166843,1
7,245.3333333,0,0.0,5,0.051818182,0.0,0.0,May,1,1,3,3,Returning_Visitor,0,0,502.0,0.0,0.5253020415853544,1
0,0.0,0,0.0,5,0.16,0.0,0.4,May,3,2,4,3,Returning_Visitor,0,0,28.0,0.0,0.749531542785759,1
0,0.0,0,0.0,23,0.024242424,0.0,0.2,May,1,1,8,1,Returning_Visitor,0,0,1516.966667,0.0,0.0,1
0,0.0,0,0.0,24,0.035648148,0.0,0.4,May,2,2,3,1,Returning_Visitor,0,0,648.0678571,0.0,0.4662246279163888,1
0,0.0,0,0.0,16,0.05,0.0,0.0,May,1,1,1,6,Returning_Visitor,0,0,462.0,0.0,0.249500998003992,1
0,0.0,0,0.0,6,0.033333333,0.0,0.0,May,2,2,4,4,Returning_Visitor,0,0,63.0,0.0,0.0,1
1,337.0,1,39.0,16,0.00625,28.794,0.0,May,3,2,1,11,Returning_Visitor,1,1,1006.5,460.704,0.0,1
0,0.0,0,0.0,5,0.08,0.0,0.0,May,2,2,2,13,Returning_Visitor,0,0,42.0,0.0,0.4993757802746567,1
0,0.0,0,0.0,19,0.052631579,0.0,0.4,May,2,2,6,4,Returning_Visitor,0,0,688.6666667,0.0,0.7984828787319264,1
0,0.0,0,0.0,8,0.00625,0.0,1.0,May,1,1,3,2,Returning_Visitor,1,0,181.0,0.0,0.0,1
3,117.5,0,0.0,14,0.00625,0.0,0.0,May,3,2,1,2,New_Visitor,1,0,402.9166667,0.0,0.0,0
0,0.0,0,0.0,7,0.068571429,0.0,0.0,May,1,2,1,2,Returning_Visitor,1,0,61.33333333,0.0,0.20802995085481618,1
6,105.5,0,0.0,81,0.026666667,0.0,0.0,May,2,2,5,4,Returning_Visitor,0,0,3066.983333,0.0,0.2637169581106232,1
0,0.0,0,0.0,23,0.05942029,0.0,0.2,May,2,2,1,13,Returning_Visitor,0,0,406.0,0.0,0.5113345885915542,1
6,62.5,0,0.0,60,0.016601512,0.0,0.6,May,3,2,2,4,Returning_Visitor,0,0,3285.25873,0.0,0.8602703755204919,1
0,0.0,0,0.0,7,0.057142857,0.0,0.6,May,3,2,1,3,Returning_Visitor,0,0,128.0,0.0,0.49912653730752815,1
5,243.0,0,0.0,19,0.017105263,0.0,0.0,May,1,1,1,4,Returning_Visitor,0,0,743.7880952,0.0,0.0,1
1,9.0,0,0.0,22,0.056349206,0.0,0.0,May,3,2,4,6,Returning_Visitor,0,0,384.75,0.0,0.9560498335441601,1
0,0.0,0,0.0,16,0.02125,0.0,0.0,May,2,2,7,3,Returning_Visitor,0,0,534.9166667,0.0,0.0,1
0,0.0,0,0.0,8,0.025,0.0,0.0,May,2,2,1,2,Returning_Visitor,0,0,134.0,0.0,0.0,1
0,0.0,0,0.0,27,0.043518519,0.0,0.8,May,2,2,1,3,Returning_Visitor,0,0,2098.238095,0.0,0.8491126670302585,1
2,16.5,0,0.0,48,0.014967916,3.060765957,0.0,May,2,10,4,3,Returning_Visitor,0,0,885.6,146.916765936,0.5648185190307671,1
1,0.0,0,0.0,0,0.2,0.0,0.0,May,1,1,1,2,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
2,40.0,0,0.0,21,0.004545455,0.0,0.0,May,2,2,7,2,Returning_Visitor,0,0,1534.5,0.0,1.9569469513750533,1
2,12.0,0,0.0,13,0.035714286,0.0,1.0,May,1,1,2,3,Returning_Visitor,1,0,522.0,0.0,0.0,1
0,0.0,2,52.0,12,0.028571429,0.0,0.0,May,1,1,3,3,Returning_Visitor,0,0,751.25,0.0,0.8304268336259069,1
0,0.0,0,0.0,5,0.096,0.0,0.0,May,2,10,3,4,Returning_Visitor,0,0,331.3333333,0.0,0.5549774505723204,1
0,0.0,0,0.0,2,0.2,0.0,0.0,May,3,2,4,3,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,8,0.05,0.0,0.2,May,2,2,3,4,Returning_Visitor,0,0,321.0,0.0,0.0,1
0,0.0,0,0.0,1,0.2,0.0,0.0,May,3,2,3,3,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,13,0.125641026,0.0,0.6,May,3,2,1,3,Returning_Visitor,0,0,88.0,0.0,0.9176369771310758,1
2,58.0,5,115.0,71,0.017192982,0.0,0.8,May,3,2,1,4,Returning_Visitor,0,0,1736.930952,0.0,0.3804402849664679,1
0,0.0,0,0.0,3,0.111111111,0.0,0.0,May,3,5,1,3,Returning_Visitor,0,0,55.0,0.0,0.39964032011153994,1
11,79.75,0,0.0,31,0.026893939,0.0,0.8,May,2,2,1,3,Returning_Visitor,0,0,499.0,0.0,0.2525819592316631,1
6,109.5,1,21.0,157,0.010776613,7.152750452,0.8,May,2,5,2,4,Returning_Visitor,0,0,4774.255952,1122.981820964,0.1551736740104663,1
0,0.0,1,172.0,21,0.042965368,0.0,0.8,May,3,3,2,1,Returning_Visitor,0,0,736.5,0.0,0.0,1
0,0.0,0,0.0,6,0.1,0.0,0.0,May,2,2,2,3,Returning_Visitor,0,0,65.66666667,0.0,0.6660006693306693,1
0,0.0,0,0.0,1,0.2,0.0,0.0,May,1,1,3,3,New_Visitor,0,0,0.0,0.0,0.9995002498750625,0
1,47.16666667,1,3.0,42,0.019047619,7.734903101,0.0,May,2,2,6,4,Returning_Visitor,0,1,1512.82579167,324.865930242,0.24291077653049187,1
2,115.0,2,31.0,23,0.026,0.0,0.0,May,1,1,2,2,Returning_Visitor,0,0,550.6190475999999,0.0,0.0,1
0,0.0,0,0.0,13,0.026923077,0.0,0.6,May,3,2,1,13,Returning_Visitor,0,0,392.0,0.0,0.0,1
0,0.0,0,0.0,19,0.051754386,0.0,0.0,May,2,2,4,6,Returning_Visitor,1,0,960.7333333,0.0,0.3044964026765258,1
0,0.0,0,0.0,1,0.2,0.0,0.4,May,1,1,1,3,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,38,0.056052632,0.0,1.0,May,2,2,4,13,Returning_Visitor,1,0,726.2761905,0.0,0.5623769692576477,1
4,71.3,0,0.0,66,0.02453119,0.0,0.4,May,2,2,6,11,Returning_Visitor,0,0,4486.633333,0.0,0.4039694793471204,1
0,0.0,0,0.0,7,0.157142857,0.0,0.6,May,3,2,3,4,Returning_Visitor,0,0,40.0,0.0,0.908512766338251,1
6,140.0,1,12.0,52,0.006277056,4.504381818,0.0,May,3,2,4,11,Returning_Visitor,0,0,875.315873,234.227854536,0.19007532629476676,1
10,750.75,3,80.0,49,0.021069182,0.0,0.0,May,1,1,3,3,Returning_Visitor,0,0,1918.8,0.0,0.5347752690680254,1
8,121.6666667,2,62.0,30,0.011764706,15.08488235,0.0,May,2,2,3,2,Returning_Visitor,0,1,1872.3928567,452.54647050000005,0.0,1
0,0.0,0,0.0,3,0.2,0.0,0.2,May,3,2,1,4,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,50,0.025933333,0.0,0.8,May,2,2,3,2,Returning_Visitor,0,0,998.9545455,0.0,0.29193342243192605,1
5,243.0,3,106.0,22,0.028214286,31.178125,0.0,May,4,2,1,1,Returning_Visitor,0,0,2003.722222,685.91875,1.0090817405743517,1
0,0.0,0,0.0,12,0.020833333,0.0,0.0,May,2,4,7,4,Returning_Visitor,1,0,281.5,0.0,0.7961783725506111,1
0,0.0,0,0.0,14,0.126666667,0.0,0.0,May,3,2,4,4,Returning_Visitor,0,0,1501.0,0.0,0.7362608421344706,1
0,0.0,0,0.0,13,0.020512821,0.0,0.0,May,2,2,4,13,Returning_Visitor,0,0,153.5833333,0.0,0.0,1
0,0.0,0,0.0,3,0.033333333,0.0,0.0,May,3,2,4,4,Returning_Visitor,1,0,109.0,0.0,0.0,1
0,0.0,0,0.0,19,0.025789474,0.0,0.2,May,1,1,4,3,Returning_Visitor,0,0,483.5833333,0.0,0.8131734155742215,1
0,0.0,0,0.0,38,0.037593985,0.0,0.4,May,2,2,3,13,Returning_Visitor,0,0,586.3333333,0.0,0.279257181218701,1
0,0.0,0,0.0,1,0.2,0.0,0.8,May,2,2,1,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,41,0.031060606,0.0,0.2,May,2,2,5,4,Returning_Visitor,0,0,2213.0,0.0,0.14587184215865379,1
0,0.0,0,0.0,7,0.1,0.0,0.0,May,3,2,1,3,Returning_Visitor,1,0,50.5,0.0,0.5708577122877122,1
0,0.0,2,10.0,15,0.043137255,0.0,0.0,May,2,2,1,4,Returning_Visitor,0,0,188.0,0.0,0.453494168397138,1
4,70.83333333,1,30.0,27,0.0125,23.554375,0.0,May,2,2,1,2,Returning_Visitor,0,1,1251.02539633,635.968125,0.24801587301587302,1
0,0.0,0,0.0,1,0.2,0.0,0.0,May,2,2,4,1,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
6,86.08333333,0,0.0,32,0.011428571,0.0,0.0,May,2,2,1,5,New_Visitor,1,0,979.0000000299999,0.0,0.4956629924038287,0
0,0.0,0,0.0,12,0.016666667,0.0,0.8,May,1,1,6,1,Returning_Visitor,0,0,173.0,0.0,0.0,1
10,252.5,2,506.0,14,0.021212121,29.77418182,0.0,May,2,4,4,2,Returning_Visitor,0,1,1048.1666667,416.83854548,0.0,1
4,126.0,0,0.0,22,0.021296296,0.0,0.0,May,3,2,4,2,Returning_Visitor,0,0,759.9857143,0.0,0.19473777143483154,1
5,318.0,0,0.0,36,0.044423559,0.0,0.4,May,3,2,1,11,Returning_Visitor,0,0,2155.9666669999997,0.0,0.7388164319927794,1
9,331.1666667,4,154.0,154,0.027963219,0.0,0.0,May,2,2,1,5,Returning_Visitor,0,0,8523.4919687,0.0,0.2613007795007408,1
9,169.5,2,724.0,31,0.023761905,0.0,0.0,May,1,1,1,1,Returning_Visitor,0,0,1600.4837662,0.0,0.23947316863427293,1
0,0.0,0,0.0,1,0.2,0.0,0.0,May,2,2,1,13,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,4,0.05,0.0,0.4,May,2,2,3,1,Returning_Visitor,0,0,352.0,0.0,0.0,1
12,203.4714286,1,0.0,220,0.012414872,0.673127586,0.8,May,2,2,5,6,Returning_Visitor,0,0,11511.5693786,148.08806892,0.13579899179152613,1
2,94.0,0,0.0,9,0.106666667,0.0,0.8,May,3,2,8,13,Returning_Visitor,0,0,595.5,0.0,0.5619731484171927,1
8,359.0,1,16.0,19,0.023076923,0.0,0.0,May,2,4,7,1,Returning_Visitor,0,0,872.6666667,0.0,0.33189513551906785,1
0,0.0,0,0.0,27,0.079166667,0.0,0.6,May,3,2,1,3,Returning_Visitor,0,0,406.0,0.0,0.8110056399873605,1
7,135.5,2,30.0,129,0.011288515,2.273598775,0.0,May,2,2,1,2,Returning_Visitor,1,0,4281.478571,293.294241975,0.12912903921187266,1
0,0.0,0,0.0,4,0.1625,0.0,0.0,May,2,2,4,13,Returning_Visitor,0,0,2.333333333,0.0,0.922509225092251,1
0,0.0,0,0.0,12,0.066666667,0.0,0.0,May,2,4,1,2,Returning_Visitor,1,0,121.5,0.0,0.37443834061688297,1
0,0.0,0,0.0,9,0.022222222,0.0,0.0,May,2,5,1,4,Returning_Visitor,0,0,869.0,0.0,0.0,1
0,0.0,0,0.0,4,0.1,0.0,0.0,May,1,1,1,15,Returning_Visitor,1,0,403.0,0.0,0.49950049950049946,1
0,0.0,0,0.0,1,0.1,0.0,0.0,May,1,1,4,1,Returning_Visitor,1,0,12.0,0.0,0.0,1
0,0.0,0,0.0,15,0.04,57.584,0.0,May,2,2,1,4,Returning_Visitor,0,0,865.0,863.76,0.6650041645885286,1
1,13.0,0,0.0,13,0.002197802,0.0,0.0,May,2,2,8,16,Returning_Visitor,0,0,233.3333333,0.0,0.0,1
0,0.0,0,0.0,3,0.133333333,0.0,0.0,May,1,1,3,3,Returning_Visitor,0,0,222.0,0.0,0.999250562076569,1
4,21.0,0,0.0,16,0.025,0.0,0.0,May,2,2,2,11,Returning_Visitor,0,0,678.1666667,0.0,0.0,1
3,109.0,0,0.0,6,0.028571429,0.0,0.0,May,1,1,7,3,New_Visitor,0,0,240.0,0.0,0.0,0
3,189.0,1,32.0,26,0.007142857,34.34857143,0.0,May,2,2,7,1,New_Visitor,0,1,1738.9,893.06285718,0.0,0
1,36.0,0,0.0,17,0.017708333,18.370625,0.0,May,1,1,1,4,Returning_Visitor,0,0,574.2878788,312.300625,0.0,1
2,25.0,3,52.0,60,0.032912458,5.976060606,0.4,May,2,2,4,13,Returning_Visitor,0,0,4216.625,358.56363636,0.41306721238388244,1
0,0.0,4,140.0,26,0.040229885,0.0,0.0,May,3,2,1,2,Returning_Visitor,0,0,972.8333333,0.0,0.17100351265568944,1
0,0.0,0,0.0,9,0.022222222,29.31555556,0.0,May,2,2,1,2,Returning_Visitor,0,1,464.0,263.84000004,0.0,1
4,82.16666667,0,0.0,45,0.025194363,15.15205714,0.2,May,2,2,7,2,Returning_Visitor,0,0,755.6480463700001,681.8425713,0.645461243677099,1
0,0.0,0,0.0,18,0.031481481,0.0,0.8,May,1,1,1,1,Returning_Visitor,0,0,217.0,0.0,0.17591182630098948,1
0,0.0,0,0.0,13,0.030769231,0.0,0.0,May,2,4,2,3,Returning_Visitor,1,0,472.9952381,0.0,0.4983802479562902,1
8,63.0,0,0.0,36,0.01981982,14.33124324,0.0,May,2,2,2,4,Returning_Visitor,0,0,1563.380952,515.9247566399999,0.542716299645278,1
0,0.0,0,0.0,6,0.033333333,0.0,0.0,May,2,10,2,3,Returning_Visitor,0,0,241.0,0.0,0.0,1
2,101.5,0,0.0,16,0.0125,146.23875,0.0,May,2,2,5,2,New_Visitor,0,1,794.1666667,2339.82,0.0,0
19,704.8699248,2,269.5,187,0.014896228,2.873954681,0.0,May,2,2,1,2,Returning_Visitor,0,0,10462.009086799999,537.429525347,0.00223389508348366,1
0,0.0,0,0.0,15,0.014285714,0.0,0.0,May,2,10,3,2,New_Visitor,0,0,455.5,0.0,0.0,0
0,0.0,0,0.0,2,0.1,0.0,0.0,May,2,4,5,1,Returning_Visitor,0,0,49.0,0.0,0.0,1
0,0.0,0,0.0,4,0.15,0.0,0.6,May,2,4,3,1,Returning_Visitor,0,0,259.0,0.0,0.6662225183211193,1
0,0.0,0,0.0,20,0.034444444,0.0,0.8,May,1,1,1,3,Returning_Visitor,0,0,2065.15,0.0,0.14474107616263848,1
0,0.0,0,0.0,34,0.074369748,0.0,0.0,May,2,2,8,6,Returning_Visitor,0,0,4190.75,0.0,0.2922623828403448,1
0,0.0,0,0.0,3,0.111111111,0.0,0.0,May,3,2,1,3,Returning_Visitor,0,0,65.0,0.0,0.8991907292428721,1
2,27.0,2,6.0,6,0.077777778,0.0,0.0,May,2,2,4,3,Returning_Visitor,0,0,162.2,0.0,0.38046321763314817,1
0,0.0,0,0.0,37,0.002777778,39.97777778,0.0,May,1,1,1,2,Returning_Visitor,1,1,607.4666667,1479.1777778599999,0.0,1
24,196.1385918,1,28.0,113,0.047477294,2.613452922,0.0,May,2,2,6,11,Returning_Visitor,1,0,8923.545656799999,295.320180186,0.40583369453504436,1
0,0.0,0,0.0,24,0.048611111,0.0,0.0,May,2,2,3,13,Returning_Visitor,0,0,2022.25,0.0,0.1710766358829303,1
0,0.0,0,0.0,21,0.014035088,0.0,0.0,May,3,2,3,1,Returning_Visitor,0,0,761.25,0.0,0.0,1
7,114.25,1,17.33333333,25,0.012345679,54.33103704,0.0,May,2,5,2,4,Returning_Visitor,1,1,1006.16666663,1358.275926,0.0,1
0,0.0,0,0.0,21,0.021754386,0.0,1.0,May,1,1,3,7,Returning_Visitor,1,0,1483.0,0.0,0.3612426814461866,1
2,100.0,0,0.0,22,0.008695652,101.3721739,0.0,May,1,1,1,4,Returning_Visitor,1,1,739.5,2230.1878258,0.0,1
0,0.0,0,0.0,18,0.038888889,0.0,0.2,May,3,2,3,13,Returning_Visitor,0,0,356.0,0.0,0.2849814725420875,1
12,432.5833333,3,112.0,42,0.041498896,0.0,0.6,May,1,1,3,2,Returning_Visitor,0,0,2677.2666663,0.0,0.511756730274765,1
0,0.0,0,0.0,22,0.022727273,0.0,0.6,May,3,2,7,13,Returning_Visitor,0,0,431.0833333,0.0,0.7964954026703058,1
9,118.0,2,10.0,16,0.013015873,0.0,0.0,May,1,1,1,3,Returning_Visitor,0,0,529.95,0.0,0.36306428096703897,1
0,0.0,0,0.0,28,0.051785714,0.0,0.0,May,2,2,1,3,Returning_Visitor,1,0,2524.0,0.0,0.17208149048503024,1
0,0.0,0,0.0,11,0.066666667,0.0,0.0,May,2,2,2,6,Returning_Visitor,1,0,151.5,0.0,0.24962556540376651,1
0,0.0,0,0.0,4,0.05,0.0,0.6,May,2,2,3,4,Returning_Visitor,0,0,117.5,0.0,0.998003992015968,1
0,0.0,0,0.0,31,0.020804598,0.0,1.0,May,1,1,3,4,Returning_Visitor,1,0,822.65,0.0,0.9897179079932559,1
0,0.0,0,0.0,5,0.01,0.0,0.0,May,2,2,9,4,Returning_Visitor,0,0,102.0,0.0,0.0,1
5,99.66666667,0,0.0,14,0.022222222,33.196,0.0,May,2,2,1,2,Returning_Visitor,0,0,1813.83333367,464.74399999999997,0.0,1
0,0.0,0,0.0,1,0.2,0.0,0.0,May,2,2,3,3,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
8,364.5,0,0.0,26,0.013461538,0.0,0.0,May,1,2,4,15,Returning_Visitor,1,0,1148.0,0.0,0.5672150164678962,1
12,345.8333333,0,0.0,52,0.00327381,0.0,0.0,May,1,2,2,2,Returning_Visitor,1,0,3603.9045453,0.0,0.0,1
1,11.42857143,2,146.0,20,0.01955353,20.79115942,0.0,May,2,2,4,4,Returning_Visitor,0,0,1486.69047643,415.8231884,0.5309368342480969,1
0,0.0,0,0.0,1,0.2,0.0,0.0,May,2,2,7,4,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
1,19.0,0,0.0,8,0.014285714,0.0,0.6,May,2,2,1,3,New_Visitor,0,0,106.0,0.0,0.0,0
0,0.0,0,0.0,1,0.2,0.0,0.0,May,1,1,1,3,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
0,0.0,0,0.0,43,0.03255814,0.0,0.6,May,2,5,1,2,Returning_Visitor,0,0,813.8,0.0,0.7120985457224447,1
4,248.6666667,3,382.3333333,30,0.007428571,9.511714286,0.0,May,3,2,2,11,Returning_Visitor,0,1,1670.477564,285.35142858,0.5692599565043619,1
0,0.0,0,0.0,9,0.011111111,0.0,0.8,May,4,1,1,2,Returning_Visitor,0,0,531.0,0.0,0.0,1
5,168.0,0,0.0,31,0.02,0.0,0.0,May,3,2,6,13,Returning_Visitor,0,0,1407.083333,0.0,0.3316749751243781,1
5,106.3214286,4,189.0,37,0.010939177,33.3335814,0.0,May,2,4,1,3,Returning_Visitor,0,0,1601.3494506,1233.3425118,0.3862213641469831,1
2,48.0,0,0.0,24,0.0408,0.0,0.8,May,2,2,3,2,Returning_Visitor,0,0,591.75,0.0,0.3911980440097799,1
0,0.0,0,0.0,9,0.037037037,0.0,0.0,May,2,2,2,7,Returning_Visitor,0,0,315.6,0.0,0.59838435683493,1
0,0.0,0,0.0,8,0.03125,0.0,0.0,May,3,2,6,4,Returning_Visitor,1,0,258.8333333,0.0,1.1961722488038276,1
0,0.0,0,0.0,27,0.007692308,0.0,0.0,May,2,2,9,1,Returning_Visitor,1,0,420.0,0.0,0.0,1
10,262.0,0,0.0,22,0.04526749,0.0,0.2,May,3,2,1,2,Returning_Visitor,0,0,885.4166667,0.0,0.40818919010066457,1
4,122.0,3,124.0,12,0.010526316,0.0,0.0,May,2,2,5,2,Returning_Visitor,0,0,1286.333333,0.0,0.0,1
1,11.0,3,27.5,154,0.012253894,19.13415285,0.8,May,3,2,4,13,Returning_Visitor,0,0,3434.229484,2946.6595389,0.6200842422640181,1
3,90.0,0,0.0,4,0.014285714,0.0,0.0,May,2,2,6,5,New_Visitor,0,0,216.0,0.0,0.0,0
0,0.0,0,0.0,2,0.1,0.0,0.0,May,3,2,1,3,New_Visitor,0,0,21.0,0.0,0.0,0
3,166.0,1,140.0,35,0.05,0.0,0.0,May,2,5,6,1,Returning_Visitor,1,0,1007.5,0.0,0.5870611776447106,1
14,230.1069444,0,0.0,52,0.008451124,7.610431148,0.0,May,2,2,1,13,Returning_Visitor,0,0,2289.2161474,395.742419696,0.4381965458575972,1
0,0.0,0,0.0,3,0.166666667,0.0,0.6,May,2,4,1,6,Returning_Visitor,0,0,11.0,0.0,0.1998800695585048,1
2,95.0,0,0.0,10,0.016666667,0.0,0.0,May,2,2,3,2,Returning_Visitor,1,0,298.4166667,0.0,0.0,1
0,0.0,0,0.0,4,0.075,0.0,1.0,May,1,1,1,17,Returning_Visitor,1,0,60.0,0.0,0.6657789613848203,1
0,0.0,0,0.0,7,0.15,0.0,0.0,May,3,2,1,1,Returning_Visitor,0,0,65.0,0.0,0.761397161892072,1
0,0.0,0,0.0,21,0.041269841,0.0,0.8,May,2,10,7,4,Returning_Visitor,0,0,197.3333333,0.0,0.2302114238244232,1
2,30.0,0,0.0,24,0.025,0.0,0.0,May,2,2,1,4,Returning_Visitor,0,0,330.6666667,0.0,0.33200529880478086,1
1,7.0,0,0.0,28,0.066666667,0.0,1.0,May,2,2,7,3,Returning_Visitor,1,0,478.0,0.0,0.44377877961168855,1
4,118.4545455,0,0.0,112,0.036793698,0.0,0.8,May,2,2,1,1,Returning_Visitor,0,0,8087.357906499999,0.0,0.08384247629500301,1
0,0.0,0,0.0,8,0.0125,0.0,0.0,May,4,1,1,3,Returning_Visitor,0,0,105.0,0.0,0.0,1
0,0.0,0,0.0,26,0.050933333,0.0,0.0,May,1,1,2,3,Returning_Visitor,0,0,2607.5,0.0,0.47028086525330415,1
10,156.8333333,2,14.0,51,0.019191919,0.0,0.0,May,2,2,1,1,Returning_Visitor,0,0,1036.5055555,0.0,0.38396423912001704,1
0,0.0,0,0.0,42,0.029430894,0.0,0.6,May,2,2,7,1,Returning_Visitor,0,0,1076.977778,0.0,0.37166534816047225,1
10,290.3333333,0,0.0,60,0.018387097,2.050814516,0.0,May,1,1,6,2,Returning_Visitor,0,0,3108.4277773,123.04887096,0.9015296993357041,1
0,0.0,0,0.0,5,0.033333333,0.0,0.0,May,3,2,1,13,Returning_Visitor,0,0,234.9666667,0.0,0.0,1
1,113.0,0,0.0,13,0.027272727,0.0,0.6,May,1,1,1,2,New_Visitor,0,0,1048.0,0.0,0.0,0
2,45.0,0,0.0,22,0.03015873,5.997142857,1.0,May,2,2,4,13,Returning_Visitor,1,0,1707.733333,131.937142854,0.0,1
0,0.0,0,0.0,1,0.2,0.0,0.8,May,3,2,1,2,Returning_Visitor,0,0,0.0,0.0,0.9995002498750625,1
